"","gene","interaction_F","interaction_p","male_age_beta","male_p","male_n","female_age_beta","female_p","female_n","overall_age_beta","overall_p","overall_n"
"1022","RGS3",1.30797546438099,0.253519343418513,0.000256766102183736,0.349810218429551,153,-0.000134427165812535,0.526667384922055,212,3.87000206218825e-05,0.81878178173906,365
"1023","MICALL1",1.65121172763184,0.1996179309076,0.000220525007359824,0.101238560364819,153,0.000459793243751933,0.000277836146700215,212,0.000359260217636255,0.000102999952096364,365
"1024","CHST14",0.469518854698687,0.493648340168731,-0.000108298520838774,0.575189942182088,153,7.81584451699298e-05,0.669930458940349,212,-6.94891937350686e-06,0.958641855150466,365
"1025","MSH2",0.0572656357512543,0.811006912911179,-6.63374854240226e-05,0.714059032464777,153,-0.000123121665630202,0.421019763167227,212,-0.000105270294411326,0.366612992200244,365
"1026","AVPI1",0.0266705895215646,0.870364701024298,-0.000216497175275328,0.372361841200431,153,-0.000162442978397749,0.458542784646604,212,-0.000188196275137984,0.246699469773463,365
"1027","DHX35",0.292971977192707,0.58865614084514,0.000217326398200298,0.144146542254638,153,0.000104257652546995,0.459098213270218,212,0.000152212348865531,0.13797799527316,365
"1028","E2F5",6.26892460744846,0.0127280212751584,0.000243145503083488,0.256655817411617,153,-0.000462410491001028,0.0117733421656786,212,-0.00017263027862146,0.215832465804754,365
"1029","YARS2",0.294991946571447,0.587374381827043,0.000106443659477569,0.558367346878914,153,0.000225906326266048,0.0902465678285196,212,0.000176217077443934,0.10293375535502,365
"1030","MAP1LC3B2",2.78402092285123,0.0960758925096858,0.000407165615629417,0.0466461111055694,153,-4.68993622109098e-05,0.791979321722624,212,0.000139631555270502,0.297417962621637,365
"1031","MORC2",0.0148787030530719,0.902984083820519,5.24936873241817e-05,0.780541409728649,153,1.92523122418301e-05,0.917641342645035,212,2.55698732426614e-05,0.848589900337348,365
"1032","C5orf22",2.87214173113553,0.0909872361890527,0.000109995141162579,0.551263100870259,153,-0.000344473887193059,0.0617753019795043,212,-0.000166224809859328,0.2095475766646,365
"1033","ZNF496",0.0190727156057677,0.890235222105318,-4.62277142911792e-05,0.77837410118543,153,-7.47310499622511e-05,0.562059187402343,212,-5.78394138390024e-05,0.568513023468452,365
"1034","PDZD11",2.93045031987007,0.0877820838506439,0.000496602202250176,0.0107181319288413,153,7.53349459618443e-05,0.628559060603328,212,0.000247303670949716,0.0417298642576149,365
"1035","LMF1",1.92848186488387,0.165780811250609,-0.000429530011283775,0.0256436876896558,153,-9.13200228485061e-05,0.55297165477912,212,-0.000220152488803394,0.0679525824139112,365
"1036","PPP1R3E",0.00118893715347296,0.972512675869776,-0.000197290439348523,0.195758956287547,153,-0.00019056816600177,0.124194995691929,212,-0.000192928216840434,0.0440790417255794,365
"1037","SNTB1",1.18584793093519,0.276895100413486,-0.000195921905633514,0.464260498636289,153,-0.00056399090973174,0.00831423965436545,212,-0.000419461694995064,0.0119346726271673,365
"1038","QSOX2",0.724179003287309,0.395340635015704,-6.56764008367009e-05,0.705104695770939,153,-0.000283670932672629,0.109646907465997,212,-0.000193446884410144,0.124408489793112,365
"1039","NAA80",0.358717209708564,0.549595174398367,3.38420131987122e-06,0.982910622621847,153,0.000120406143489633,0.317693957751347,212,7.70952776919506e-05,0.422141881637061,365
"1040","FDX2",2.05662360595866,0.152411256214092,0.000458924606294223,0.00679968152768795,153,0.000152091793682587,0.261604923489688,212,0.000275651391557457,0.00910300824418351,365
"1041","ZNF600",0.410812606566825,0.521964016809846,-0.00044335359662334,0.159730425059305,153,-0.000218295332637928,0.262100830501637,212,-0.000292881485257855,0.0925119078426612,365
"1042","GRIP1",0.00647721121565229,0.935899206643505,-0.000118968580593839,0.782441979953775,153,-7.31974120463874e-05,0.84243765608288,212,-6.53231306464072e-05,0.816190740835115,365
"1043","AL158152.1",0.781154691648406,0.377376450674508,-7.69014798627546e-05,0.762341304759131,153,-0.000368941521856952,0.0823303393044333,212,-0.000242676006079757,0.135695751962345,365
"1044","LRRC27",2.57882214441432,0.109176572161503,7.2618442621909e-05,0.702939411527722,153,0.000456780903043765,0.00248190246011932,212,0.000306312292520199,0.00975868357974387,365
"1045","TTN.AS1",0.115183292963834,0.734515829916138,1.93599995831944e-05,0.898776534738464,153,9.42382074532707e-05,0.532466618434048,212,5.91417693063625e-05,0.585165468897779,365
"1046","GIMAP6",0.224824596113848,0.63567481259687,0.000387278315729775,0.235972797462093,153,0.000185516802388742,0.497541209146933,212,0.000264923705710738,0.204727045093684,365
"1047","CD8A",2.10780698110265,0.147417703989089,0.000178462577604554,0.772224100498997,153,-0.00101733465203486,0.0594936117938825,212,-0.000533112792378737,0.188501463906774,365
"1048","ZNF669",0.180195664013791,0.671458012538346,-7.66567669266604e-05,0.574847855457851,153,6.13133910534338e-06,0.963047731858185,212,-2.63739667934203e-05,0.782720405575534,365
"1049","SCYL3",2.45247744587663,0.11821566504923,0.000193564520355928,0.300344086331323,153,-0.000218207452524536,0.218945268478396,212,-5.14893505919127e-05,0.690566974444642,365
"1050","FAM13A",0.13646610818468,0.712036355627513,-0.000323875364367911,0.154279988034876,153,-0.000216421613885588,0.241842809645237,212,-0.000258999857487664,0.0699776429863208,365
"1051","MS4A4A",0.0227479832362592,0.880198521224125,0.000190214394418621,0.461028947236477,153,0.000240602723674414,0.260498449276804,212,0.00021151281413568,0.198072537379618,365
"1052","ZNF714",4.0948024455584,0.0437515923028352,-0.000484699918762697,0.04013470868333,153,0.000168766098701302,0.432251701930703,212,-0.000101977369673704,0.52208192484205,365
"1053","PGAP3",0.185535611005941,0.66691562026084,0.000228350245929138,0.153555165535618,153,0.000138738063523438,0.299649868736449,212,0.000174534429945567,0.0877018473089279,365
"1054","ABCC4",0.393633015519338,0.530792513955055,0.000296751767324152,0.065062442207651,153,0.000157794525842001,0.286214032016392,212,0.000215121437813931,0.0482454924688784,365
"1055","TXNDC16",0.268017457213929,0.604981885741068,-0.000113573378463684,0.50609589565119,153,2.16534647540497e-05,0.905920286239532,212,-3.66793089609055e-05,0.774707131444772,365
"1056","ZNF268",0.00171786468415686,0.966962353149429,-4.4721431225864e-05,0.776752689580714,153,-3.55146156409975e-05,0.812407985234035,212,-4.06820769237111e-05,0.708731898855728,365
"1057","ZNF512",1.05754571084876,0.304464148780895,0.000348195553002693,0.142235923033213,153,4.3416846021947e-05,0.814112290574638,212,0.000164882423732846,0.257647616692298,365
"1058","MAF",0.455857263812141,0.49999868835178,0.000611029813686867,0.0137699218145601,153,0.0003782957438998,0.103706302616556,212,0.000469954644091271,0.00570641243301423,365
"1059","MAP7",0.664811607959414,0.415403997117733,-1.33783347493086e-05,0.939270452739892,153,0.000183995579420813,0.254068904249505,212,9.81523240646659e-05,0.409557799973762,365
"1060","PER2",0.459449655545307,0.498315489546125,-0.000104858702493157,0.529394864011298,153,-0.000263003326988933,0.0942659873942309,212,-0.000192880969898416,0.093187367271935,365
"1061","CCR5",1.74217694477096,0.187699588833762,0.00147796572025891,0.000476778173053395,153,0.00228296177279583,1.47680277581757e-07,212,0.00190827533911564,1.20107303480945e-09,365
"1062","ZNF469",1.74145992429325,0.187790218985794,2.91478016524684e-05,0.90028681393247,153,-0.00039121095029903,0.0649594792012085,212,-0.00021460393069558,0.171237774111338,365
"1063","VILL",0.0518140152482293,0.820065151993288,9.88246965487268e-05,0.585518197889102,153,4.29570149939705e-05,0.790421205863292,212,6.53547698704256e-05,0.587047189703468,365
"1064","TAGLN",0.062968381850187,0.802007117512838,0.000193768660392323,0.391519130077598,153,0.000119275184600109,0.533837975579395,212,0.00014447800241141,0.321664467893604,365
"1065","TRMT61A",1.29193559991053,0.256445486181102,0.000101508106373895,0.520655946568405,153,-0.000158734586647813,0.311345001346173,212,-5.99133585024211e-05,0.595600714286728,365
"1066","XRCC4",0.000290185640765416,0.98641823533526,0.000122457929036446,0.562648929844993,153,0.000127410822670246,0.509800534097818,212,0.000120699402929376,0.397706597963961,365
"1067","KCTD15",0.21838368416506,0.640556184161725,-4.53558785897847e-05,0.827189728542984,153,8.78874587571889e-05,0.642409452696154,212,3.28518476328901e-05,0.814216827608753,365
"1068","GLCCI1",0.010255110995454,0.919394317951041,-2.38978411661181e-05,0.894211562295441,153,-4.9395016010057e-05,0.770232011452324,212,-5.16268933373603e-05,0.678573453115207,365
"1069","SENP3",0.00694307798866024,0.933639199902212,5.08659805406086e-05,0.758302954473048,153,6.95106925169202e-05,0.637008386163525,212,6.33041875832423e-05,0.563949562356715,365
"1070","SLC9A1",0.160286261370831,0.689129914229247,6.15235754893756e-05,0.701100271842031,153,0.00014542484112885,0.281338844140095,212,0.000109345818119883,0.287702035613195,365
"1071","SMIM13",0.246508930194763,0.619846228437601,-7.84354005012631e-05,0.768110165746977,153,-0.000253233323823758,0.268131372384456,212,-0.000182429832525006,0.29096259903141,365
"1072","TP53I11",0.0806558772040859,0.77657336479272,0.000391479466205493,0.0574494269485184,153,0.000462145762336752,0.00244990951606435,212,0.000438471662495041,0.00037404560941632,365
"1073","KMO",0.0296850745092751,0.863303287254952,0.000253338894129935,0.122778994420167,153,0.000292827640230946,0.0582654363269764,212,0.000274669088978737,0.0149230930258651,365
"1074","MIER3",0.078008804967229,0.780174117452485,-0.000132537442730565,0.428174153630311,153,-6.93466381375402e-05,0.641519766793238,212,-9.47079151491981e-05,0.393372247310988,365
"1075","NEK6",0.0412058472059396,0.839255464994797,3.65752727405035e-05,0.873707853769402,153,9.71830011038508e-05,0.610979322018978,212,7.4044310532305e-05,0.613000838439273,365
"1076","ATP6V1E2",0.093444752990467,0.760018904552634,-1.18386595661137e-05,0.929940223497115,153,5.42369396400237e-05,0.725690412988093,212,1.88731432790334e-05,0.859411491797743,365
"1077","HECTD3",0.0635175838932941,0.801163653664361,0.000206400557654964,0.265032271148858,153,0.000147578314176518,0.313627561783398,212,0.000173237038457423,0.130647439033403,365
"1078","CEP41",1.12245721378257,0.290098314614763,0.000108336462041302,0.518485434965725,153,-0.000128771831596589,0.378102216668387,212,-4.01174733183673e-05,0.716363378321422,365
"1079","LLGL2",0.687628788440304,0.407520051036736,-0.000198424240616359,0.469456556284291,153,5.75001468707488e-05,0.739017942223527,212,-3.336671344526e-05,0.826827230896081,365
"1080","ALAS1",2.40715565945467,0.121657850848532,5.96962110672611e-05,0.810411904340963,153,0.000520721045455781,0.00364394724720526,212,0.000330098942748008,0.0244136466658214,365
