sample_record_id,pred_peak_value
55656,1.7493793964385986
55657,1.7824007272720337
55658,1.6297039985656738
55659,1.6715196371078491
55660,2.2828080654144287
55661,2.3103621006011963
55662,2.1818134784698486
55663,2.227613687515259
55664,1.0461790561676025
55665,1.0995630025863647
55666,0.9858812093734741
55667,1.026964783668518
55668,2.2968766689300537
55669,2.3473572731018066
55670,2.203639507293701
55671,2.270172119140625
55672,1.646526575088501
55673,1.6971113681793213
55674,1.492774248123169
55675,1.592656135559082
55676,2.2496883869171143
55677,2.272564649581909
55678,2.1554527282714844
55679,2.210845708847046
55680,2.2654917240142822
55681,2.299171209335327
55682,2.181107759475708
55683,2.2181148529052734
55684,2.4582483768463135
55685,2.46187424659729
55686,2.3680570125579834
55687,2.37839412689209
55688,2.396397590637207
55689,2.4041624069213867
55690,2.2494285106658936
55691,2.3186094760894775
55692,2.4559195041656494
55693,2.478727102279663
55694,2.347219705581665
55695,2.3871140480041504
55696,2.404266119003296
55697,2.434913396835327
55698,2.3089568614959717
55699,2.3379788398742676
55700,2.1813151836395264
55701,2.201510190963745
55702,2.075625419616699
55703,2.138747453689575
55704,2.2631163597106934
55705,2.3024191856384277
55706,2.173637866973877
55707,2.2246148586273193
55708,2.1189773082733154
55709,2.1206679344177246
55710,1.91817307472229
55711,2.0068199634552
55712,2.435408353805542
55713,2.44417142868042
55714,2.302691698074341
55715,2.3562724590301514
55716,2.478792905807495
55717,2.4810101985931396
55718,2.3624489307403564
55719,2.396583080291748
55720,2.434907913208008
55721,2.451063871383667
55722,2.3273909091949463
55723,2.359606981277466
55724,2.1246039867401123
55725,2.1314265727996826
55726,1.9879342317581177
55727,2.03308367729187
55728,2.221367120742798
55729,2.1919872760772705
55730,2.2103850841522217
55731,2.2441294193267822
55732,2.1994898319244385
55733,2.1513264179229736
55734,2.179438591003418
55735,2.215799570083618
55736,2.1109366416931152
55737,2.0704829692840576
55738,2.0956103801727295
55739,2.1353023052215576
55740,1.458886981010437
55741,1.4679064750671387
55742,1.452397346496582
55743,1.4999420642852783
55744,1.5384149551391602
55745,1.5238680839538574
55746,1.5354256629943848
55747,1.5710268020629883
55748,1.9171817302703857
55749,1.931998610496521
55750,1.907576322555542
55751,1.9905414581298828
55752,2.0684444904327393
55753,2.0322606563568115
55754,2.052119016647339
55755,2.0835604667663574
55756,2.155224561691284
55757,2.1335160732269287
55758,2.1402428150177
55759,2.17134165763855
55760,2.0205347537994385
55761,1.9986644983291626
55762,2.014390230178833
55763,2.043682336807251
55764,2.233219623565674
55765,2.2128050327301025
55766,2.227489948272705
55767,2.2571959495544434
55768,2.0904700756073
55769,2.066852569580078
55770,2.0917983055114746
55771,2.1245815753936768
55772,2.240255117416382
55773,2.2118773460388184
55774,2.234447479248047
55775,2.2599194049835205
55776,1.963982343673706
55777,1.9376550912857056
55778,1.9514902830123901
55779,1.9883711338043213
55780,2.3254082202911377
55781,2.31307315826416
55782,2.3345744609832764
55783,2.36643385887146
55784,2.3375391960144043
55785,2.3227713108062744
55786,2.338959217071533
55787,2.361736297607422
55788,2.3385238647460938
55789,2.301022529602051
55790,2.328230142593384
55791,2.366166353225708
55792,2.2082712650299072
55793,2.180940866470337
55794,2.197303533554077
55795,2.227644205093384
55796,2.421438217163086
55797,2.3971569538116455
55798,2.416438341140747
55799,2.4477832317352295
55800,2.0746002197265625
55801,2.046506404876709
55802,2.0706207752227783
55803,2.0988059043884277
55804,1.8296964168548584
55805,1.824770212173462
55806,1.8314687013626099
55807,1.8427894115447998
55808,1.7939242124557495
55809,1.776109218597412
55810,1.7835099697113037
55811,1.8350729942321777
55812,2.143101692199707
55813,2.068938970565796
55814,2.116706132888794
55815,2.170750617980957
55816,2.412585496902466
55817,2.3705246448516846
55818,2.3984923362731934
55819,2.4266183376312256
55820,2.385744333267212
55821,2.3773045539855957
55822,2.3952109813690186
55823,2.4008963108062744
55824,2.2943947315216064
55825,2.263678789138794
55826,2.282864809036255
55827,2.3041698932647705
55828,2.2642557621002197
55829,2.2286858558654785
55830,2.2597742080688477
55831,2.2740399837493896
55832,2.3403868675231934
55833,2.3047187328338623
55834,2.335024118423462
55835,2.3697926998138428
55836,2.035586357116699
55837,2.000674247741699
55838,2.0195116996765137
55839,2.047947406768799
55840,2.150604486465454
55841,2.120927095413208
55842,2.1399192810058594
55843,2.166959285736084
55844,2.1332502365112305
55845,2.117539644241333
55846,2.141637086868286
55847,2.1593339443206787
55848,2.4126217365264893
55849,2.4004709720611572
55850,2.421470880508423
55851,2.435506582260132
55852,2.385723829269409
55853,2.363668441772461
55854,2.3812177181243896
55855,2.3992831707000732
55856,2.364842653274536
55857,2.3352901935577393
55858,2.367938756942749
55859,2.3923280239105225
55860,2.3709092140197754
55861,2.303982973098755
55862,2.3485310077667236
55863,2.373525381088257
55864,2.466381788253784
55865,2.406351327896118
55866,2.453969717025757
55867,2.4824678897857666
55868,2.4663097858428955
55869,2.413421630859375
55870,2.4510579109191895
55871,2.4813034534454346
55872,2.501574754714966
55873,2.45017671585083
55874,2.476545572280884
55875,2.5009782314300537
55876,2.272547483444214
55877,2.1876072883605957
55878,2.2266042232513428
55879,2.26615309715271
55880,2.4633214473724365
55881,2.430213451385498
55882,2.4618418216705322
55883,2.482748508453369
55884,2.485212564468384
55885,2.4359614849090576
55886,2.4581265449523926
55887,2.4920003414154053
55888,2.43727445602417
55889,2.372323513031006
55890,2.4094483852386475
55891,2.443237066268921
55892,2.4581425189971924
55893,2.4168074131011963
55894,2.448016881942749
55895,2.4595024585723877
55896,2.530297040939331
55897,2.4783639907836914
55898,2.522911310195923
55899,2.5339889526367188
55900,2.5242416858673096
55901,2.48270320892334
55902,2.518414258956909
55903,2.535982847213745
55904,2.369419574737549
55905,2.349360227584839
55906,2.3832502365112305
55907,2.400754690170288
55908,2.5554163455963135
55909,2.5119855403900146
55910,2.55173921585083
55911,2.5659263134002686
55912,2.342707872390747
55913,2.3086953163146973
55914,2.337416172027588
55915,2.3682405948638916
55916,1.7235169410705566
55917,1.6939679384231567
55918,1.7327654361724854
55919,1.7846410274505615
55920,2.19389271736145
55921,2.15142822265625
55922,2.1834490299224854
55923,2.2292568683624268
55924,2.4469683170318604
55925,2.419332504272461
55926,2.437913179397583
55927,2.472517251968384
55928,2.2661736011505127
55929,2.2071220874786377
55930,2.245964527130127
55931,2.26007342338562
55932,2.4008572101593018
55933,2.3162009716033936
55934,2.366870641708374
55935,2.3850038051605225
55936,2.3294107913970947
55937,2.2439382076263428
55938,2.300041913986206
55939,2.3339622020721436
55940,2.2988288402557373
55941,2.241931200027466
55942,2.2814829349517822
55943,2.3019826412200928
55944,2.216200113296509
55945,2.166593074798584
55946,2.207273006439209
55947,2.225645065307617
55948,0.6951168775558472
55949,0.7229641079902649
55950,0.6743946671485901
55951,0.7236096262931824
55952,2.3813395500183105
55953,2.3127474784851074
55954,2.3571152687072754
55955,2.403010606765747
55956,2.2320899963378906
55957,2.20771861076355
55958,2.2238945960998535
55959,2.243685245513916
55960,2.4060633182525635
55961,2.362652540206909
55962,2.393641710281372
55963,2.410224199295044
55964,2.107100248336792
55965,2.055955648422241
55966,2.0810935497283936
55967,2.1270430088043213
55968,2.3360788822174072
55969,2.282512903213501
55970,2.3192760944366455
55971,2.3514628410339355
55972,2.5223917961120605
55973,2.4892308712005615
55974,2.5123684406280518
55975,2.537709951400757
55976,2.380302667617798
55977,2.3677799701690674
55978,2.388930320739746
55979,2.4009134769439697
55980,1.7493793964385986
55981,1.739472508430481
55982,1.7479050159454346
55983,1.7489049434661865
55984,2.2828080654144287
55985,2.2657716274261475
55986,2.286947011947632
55987,2.305581569671631
55988,1.0461790561676025
55989,1.049495816230774
55990,1.0300493240356445
55991,1.0711039304733276
55992,2.2968766689300537
55993,2.284693956375122
55994,2.309391975402832
55995,2.3366000652313232
55996,1.646526575088501
55997,1.619985580444336
55998,1.634610652923584
55999,1.6810628175735474
56000,2.2496883869171143
56001,2.2218940258026123
56002,2.241114854812622
56003,2.276045560836792
56004,2.2654917240142822
56005,2.2623226642608643
56006,2.27050518989563
56007,2.286865234375
56008,2.4582483768463135
56009,2.4405786991119385
56010,2.4547436237335205
56011,2.4577839374542236
56012,2.396397590637207
56013,2.340853452682495
56014,2.375016450881958
56015,2.404812812805176
56016,2.4559195041656494
56017,2.4298980236053467
56018,2.4647722244262695
56019,2.47493577003479
56020,2.404266119003296
56021,2.3880794048309326
56022,2.4112350940704346
56023,2.418227434158325
56024,2.1813151836395264
56025,2.1492433547973633
56026,2.1670620441436768
56027,2.207412004470825
56028,2.2631163597106934
56029,2.2683842182159424
56030,2.269848108291626
56031,2.2959439754486084
56032,2.1189773082733154
56033,2.0368735790252686
56034,2.083514451980591
56035,2.1230430603027344
56036,2.435408353805542
56037,2.390498399734497
56038,2.4180965423583984
56039,2.436932325363159
56040,2.478792905807495
56041,2.442850351333618
56042,2.466564893722534
56043,2.4756276607513428
56044,2.434907913208008
56045,2.4043214321136475
56046,2.4326446056365967
56047,2.4424750804901123
56048,2.1246039867401123
56049,2.093291997909546
56050,2.111788034439087
56051,2.1268365383148193
56052,2.221367120742798
56053,2.23972225189209
56054,2.1804025173187256
56055,2.1782138347625732
56056,2.1994898319244385
56057,2.2160422801971436
56058,2.1337459087371826
56059,2.1474509239196777
56060,2.1109366416931152
56061,2.1041533946990967
56062,2.0615806579589844
56063,2.0788426399230957
56064,1.458886981010437
56065,1.454329013824463
56066,1.486393928527832
56067,1.4726464748382568
56068,1.5384149551391602
56069,1.5373526811599731
56070,1.5070979595184326
56071,1.5289065837860107
56072,1.9171817302703857
56073,1.915591835975647
56074,1.8987051248550415
56075,1.9094882011413574
56076,2.0684444904327393
56077,2.07073712348938
56078,2.021446466445923
56079,2.0275323390960693
56080,2.155224561691284
56081,2.1627023220062256
56082,2.1004490852355957
56083,2.1249806880950928
56084,2.0205347537994385
56085,2.0354690551757812
56086,1.9880945682525635
56087,1.9896104335784912
56088,2.233219623565674
56089,2.2462496757507324
56090,2.200782060623169
56091,2.208818197250366
56092,2.0904700756073
56093,2.108527660369873
56094,2.0663979053497314
56095,2.061124086380005
56096,2.240255117416382
56097,2.270068883895874
56098,2.2056543827056885
56099,2.195913553237915
56100,1.963982343673706
56101,1.979231595993042
56102,1.9314086437225342
56103,1.923119306564331
56104,2.3254082202911377
56105,2.338047504425049
56106,2.3166849613189697
56107,2.306173801422119
56108,2.3375391960144043
56109,2.357438325881958
56110,2.319099187850952
56111,2.315507173538208
56112,2.3385238647460938
56113,2.3464157581329346
56114,2.2898831367492676
56115,2.2971086502075195
56116,2.2082712650299072
56117,2.2220089435577393
56118,2.1713674068450928
56119,2.1741411685943604
56120,2.421438217163086
56121,2.434915781021118
56122,2.3900442123413086
56123,2.3840177059173584
56124,2.0746002197265625
56125,2.093569755554199
56126,2.042086601257324
56127,2.0300140380859375
56128,1.8296964168548584
56129,1.8569700717926025
56130,1.8148651123046875
56131,1.7904149293899536
56132,1.7939242124557495
56133,1.80132257938385
56134,1.782339096069336
56135,1.7655850648880005
56136,2.143101692199707
56137,2.1454737186431885
56138,2.0371739864349365
56139,2.0628767013549805
56140,2.412585496902466
56141,2.4380457401275635
56142,2.360074281692505
56143,2.352212905883789
56144,2.385744333267212
56145,2.4080650806427
56146,2.362269163131714
56147,2.3620359897613525
56148,2.2943947315216064
56149,2.3119070529937744
56150,2.2394845485687256
56151,2.2537341117858887
56152,2.2642557621002197
56153,2.2866265773773193
56154,2.2152798175811768
56155,2.222852945327759
56156,2.3403868675231934
56157,2.3474652767181396
56158,2.296602487564087
56159,2.301349401473999
56160,2.035586357116699
56161,2.0479795932769775
56162,1.981175184249878
56163,1.9858436584472656
56164,2.150604486465454
56165,2.1620843410491943
56166,2.096749782562256
56167,2.106675386428833
56168,2.1332502365112305
56169,2.156759262084961
56170,2.1121342182159424
56171,2.1011760234832764
56172,2.4126217365264893
56173,2.4176433086395264
56174,2.395098924636841
56175,2.3954482078552246
56176,2.385723829269409
56177,2.4004852771759033
56178,2.3562171459198
56179,2.3540523052215576
56180,2.364842653274536
56181,2.374131202697754
56182,2.3265552520751953
56183,2.3316690921783447
56184,2.3709092140197754
56185,2.387225389480591
56186,2.2786500453948975
56187,2.3013336658477783
56188,2.466381788253784
56189,2.4970099925994873
56190,2.3687238693237305
56191,2.3757636547088623
56192,2.4663097858428955
56193,2.490574598312378
56194,2.3861563205718994
56195,2.384526491165161
56196,2.501574754714966
56197,2.5224318504333496
56198,2.408632755279541
56199,2.419154167175293
56200,2.272547483444214
56201,2.291273593902588
56202,2.1375138759613037
56203,2.1661808490753174
56204,2.4633214473724365
56205,2.4900083541870117
56206,2.426941156387329
56207,2.4202427864074707
56208,2.485212564468384
56209,2.526109457015991
56210,2.375136137008667
56211,2.395777463912964
56212,2.43727445602417
56213,2.460548162460327
56214,2.3491671085357666
56215,2.3634274005889893
56216,2.4581425189971924
56217,2.4895098209381104
56218,2.4041504859924316
56219,2.400540351867676
56220,2.530297040939331
56221,2.561927080154419
56222,2.457742929458618
56223,2.468249797821045
56224,2.5242416858673096
56225,2.552452564239502
56226,2.4745616912841797
56227,2.471041440963745
56228,2.369419574737549
56229,2.396779775619507
56230,2.3625714778900146
56231,2.3520162105560303
56232,2.5554163455963135
56233,2.590358018875122
56234,2.4978058338165283
56235,2.500229835510254
56236,2.342707872390747
56237,2.359487771987915
56238,2.294373035430908
56239,2.298302412033081
56240,1.7235169410705566
56241,1.7336194515228271
56242,1.7202701568603516
56243,1.7008848190307617
56244,2.19389271736145
56245,2.201550006866455
56246,2.1545541286468506
56247,2.15134859085083
56248,2.4469683170318604
56249,2.463789224624634
56250,2.387619733810425
56251,2.4058029651641846
56252,2.2661736011505127
56253,2.2879879474639893
56254,2.171398401260376
56255,2.1936428546905518
56256,2.4008572101593018
56257,2.4217703342437744
56258,2.276047706604004
56259,2.3061611652374268
56260,2.3294107913970947
56261,2.3471572399139404
56262,2.1985554695129395
56263,2.2313735485076904
56264,2.2988288402557373
56265,2.320388078689575
56266,2.214500665664673
56267,2.235816717147827
56268,2.216200113296509
56269,2.2451364994049072
56270,2.150101900100708
56271,2.160053014755249
56272,0.6951168775558472
56273,0.6910919547080994
56274,0.7308551073074341
56275,0.7146892547607422
56276,2.3813395500183105
56277,2.3903164863586426
56278,2.2957746982574463
56279,2.3140366077423096
56280,2.2320899963378906
56281,2.244579315185547
56282,2.1984965801239014
56283,2.198564291000366
56284,2.4060633182525635
56285,2.4238669872283936
56286,2.340181827545166
56287,2.3585307598114014
56288,2.107100248336792
56289,2.1246182918548584
56290,2.0412681102752686
56291,2.041475534439087
56292,2.3360788822174072
56293,2.3556199073791504
56294,2.2723774909973145
56295,2.2804086208343506
56296,2.5223917961120605
56297,2.5526440143585205
56298,2.4780101776123047
56299,2.4723918437957764
56300,2.380302667617798
56301,2.401350259780884
56302,2.3623907566070557
56303,2.3573734760284424
56304,1.7493793964385986
56305,1.7746200561523438
56306,1.7250385284423828
56307,1.7014453411102295
56308,2.2828080654144287
56309,2.304915428161621
56310,2.2618305683135986
56311,2.2511491775512695
56312,1.0461790561676025
56313,1.0396924018859863
56314,1.0797744989395142
56315,1.0588232278823853
56316,2.2968766689300537
56317,2.3192412853240967
56318,2.3023993968963623
56319,2.2745354175567627
56320,1.646526575088501
56321,1.676736831665039
56322,1.625272274017334
56323,1.6000964641571045
56324,2.2496883869171143
56325,2.2546403408050537
56326,2.220020294189453
56327,2.217430830001831
56328,2.2654917240142822
56329,2.2885751724243164
56330,2.2590463161468506
56331,2.239004135131836
56332,2.4582483768463135
56333,2.484334707260132
56334,2.4101028442382812
56335,2.42299485206604
56336,2.396397590637207
56337,2.415966510772705
56338,2.30924916267395
56339,2.320570230484009
56340,2.4559195041656494
56341,2.4914982318878174
56342,2.42610502243042
56343,2.418283224105835
56344,2.404266119003296
56345,2.444612741470337
56346,2.385441541671753
56347,2.366159439086914
56348,2.1813151836395264
56349,2.1744697093963623
56350,2.144638776779175
56351,2.1502392292022705
56352,2.2631163597106934
56353,2.2888548374176025
56354,2.252222776412964
56355,2.2474277019500732
56356,2.1189773082733154
56357,2.1464240550994873
56358,1.998664379119873
56359,2.005729913711548
56360,2.435408353805542
56361,2.459428071975708
56362,2.38566517829895
56363,2.3817179203033447
56364,2.478792905807495
56365,2.505519151687622
56366,2.431650400161743
56367,2.4378256797790527
56368,2.434907913208008
56369,2.463440418243408
56370,2.400989294052124
56371,2.395179510116577
56372,2.1246039867401123
56373,2.155754566192627
56374,2.0793988704681396
56375,2.0767056941986084
56376,2.221367120742798
56377,2.1507904529571533
56378,2.1249890327453613
56379,2.2060341835021973
56380,2.1994898319244385
56381,2.1317555904388428
56382,2.144381284713745
56383,2.1834616661071777
56384,2.1109366416931152
56385,2.0492353439331055
56386,2.0579748153686523
56387,2.0939853191375732
56388,1.458886981010437
56389,1.3391977548599243
56390,1.3571014404296875
56391,1.408902645111084
56392,1.5384149551391602
56393,1.4458601474761963
56394,1.4704430103302002
56395,1.5128628015518188
56396,1.9171817302703857
56397,1.806222677230835
56398,1.8096771240234375
56399,1.8753613233566284
56400,2.0684444904327393
56401,1.997921347618103
56402,1.9976426362991333
56403,2.0430984497070312
56404,2.155224561691284
56405,2.081995725631714
56406,2.128427743911743
56407,2.121967077255249
56408,2.0205347537994385
56409,1.9408392906188965
56410,1.9420514106750488
56411,1.9940173625946045
56412,2.233219623565674
56413,2.161761522293091
56414,2.1641464233398438
56415,2.209270477294922
56416,2.0904700756073
56417,2.0116653442382812
56418,1.9832700490951538
56419,2.0697500705718994
56420,2.240255117416382
56421,2.1523282527923584
56422,2.1493477821350098
56423,2.2073893547058105
56424,1.963982343673706
56425,1.8572466373443604
56426,1.862134337425232
56427,1.92318856716156
56428,2.3254082202911377
56429,2.2607648372650146
56430,2.2112274169921875
56431,2.304659605026245
56432,2.3375391960144043
56433,2.2752435207366943
56434,2.24642276763916
56435,2.3139288425445557
56436,2.3385238647460938
56437,2.286961793899536
56438,2.2597463130950928
56439,2.326472043991089
56440,2.2082712650299072
56441,2.134122371673584
56442,2.110182523727417
56443,2.1860241889953613
56444,2.421438217163086
56445,2.3691368103027344
56446,2.327435255050659
56447,2.403374195098877
56448,2.0746002197265625
56449,1.9972013235092163
56450,1.9609954357147217
56451,2.050689458847046
56452,1.8296964168548584
56453,1.7275519371032715
56454,1.6936084032058716
56455,1.786839246749878
56456,1.7939242124557495
56457,1.677685022354126
56458,1.6877336502075195
56459,1.756696343421936
56460,2.143101692199707
56461,2.095471143722534
56462,2.086458444595337
56463,2.139965772628784
56464,2.412585496902466
56465,2.360806703567505
56466,2.315575361251831
56467,2.398756504058838
56468,2.385744333267212
56469,2.3288064002990723
56470,2.3178975582122803
56471,2.355576276779175
56472,2.2943947315216064
56473,2.2308404445648193
56474,2.238164186477661
56475,2.267062187194824
56476,2.2642557621002197
56477,2.188206434249878
56478,2.201565980911255
56479,2.2317605018615723
56480,2.3403868675231934
56481,2.2937936782836914
56482,2.2691991329193115
56483,2.3263418674468994
56484,2.035586357116699
56485,1.96146821975708
56486,1.9580295085906982
56487,2.0066030025482178
56488,2.150604486465454
56489,2.0862767696380615
56490,2.0684399604797363
56491,2.1247730255126953
56492,2.1332502365112305
56493,2.065758228302002
56494,2.032308578491211
56495,2.1097614765167236
56496,2.4126217365264893
56497,2.3523361682891846
56498,2.33307147026062
56499,2.3801028728485107
56500,2.385723829269409
56501,2.315481185913086
56502,2.3053054809570312
56503,2.3543336391448975
56504,2.364842653274536
56505,2.309375047683716
56506,2.287194013595581
56507,2.342297077178955
56508,2.3709092140197754
56509,2.338222026824951
56510,2.3254473209381104
56511,2.3576884269714355
56512,2.466381788253784
56513,2.440582036972046
56514,2.3904190063476562
56515,2.4539248943328857
56516,2.4663097858428955
56517,2.436605930328369
56518,2.3814399242401123
56519,2.453610897064209
56520,2.501574754714966
56521,2.4668633937835693
56522,2.437631368637085
56523,2.4803175926208496
56524,2.272547483444214
56525,2.2413887977600098
56526,2.220289468765259
56527,2.2751080989837646
56528,2.4633214473724365
56529,2.414578676223755
56530,2.372772455215454
56531,2.4443271160125732
56532,2.485212564468384
56533,2.4211947917938232
56534,2.411341667175293
56535,2.4555928707122803
56536,2.43727445602417
56537,2.401170015335083
56538,2.374879837036133
56539,2.4353935718536377
56540,2.4581425189971924
56541,2.4065029621124268
56542,2.3842689990997314
56543,2.4380266666412354
56544,2.530297040939331
56545,2.491694688796997
56546,2.4575819969177246
56547,2.5218517780303955
56548,2.5242416858673096
56549,2.4935264587402344
56550,2.4407641887664795
56551,2.5186846256256104
56552,2.369419574737549
56553,2.3082215785980225
56554,2.2791779041290283
56555,2.354975461959839
56556,2.5554163455963135
56557,2.5095720291137695
56558,2.4747068881988525
56559,2.538569927215576
56560,2.342707872390747
56561,2.2925121784210205
56562,2.252790927886963
56563,2.3307459354400635
56564,1.7235169410705566
56565,1.628239393234253
56566,1.5960607528686523
56567,1.7096173763275146
56568,2.19389271736145
56569,2.1447720527648926
56570,2.10258412361145
56571,2.20162034034729
56572,2.4469683170318604
56573,2.3860585689544678
56574,2.380283832550049
56575,2.418454170227051
56576,2.2661736011505127
56577,2.226473093032837
56578,2.2142446041107178
56579,2.2496907711029053
56580,2.4008572101593018
56581,2.4033219814300537
56582,2.348588705062866
56583,2.4077045917510986
56584,2.3294107913970947
56585,2.3186142444610596
56586,2.2867929935455322
56587,2.3392746448516846
56588,2.2988288402557373
56589,2.2623724937438965
56590,2.238349676132202
56591,2.2908098697662354
56592,2.216200113296509
56593,2.168294668197632
56594,2.1444613933563232
56595,2.205220937728882
56596,0.6951168775558472
56597,0.6417861580848694
56598,0.6287181377410889
56599,0.6684367656707764
56600,2.3813395500183105
56601,2.3554279804229736
56602,2.3000800609588623
56603,2.389080047607422
56604,2.2320899963378906
56605,2.1649022102355957
56606,2.155217409133911
56607,2.2028958797454834
56608,2.4060633182525635
56609,2.366891860961914
56610,2.352808952331543
56611,2.3947510719299316
56612,2.107100248336792
56613,2.0174193382263184
56614,2.03542160987854
56615,2.07817006111145
56616,2.3360788822174072
56617,2.2795984745025635
56618,2.2646939754486084
56619,2.318333625793457
56620,2.5223917961120605
56621,2.462860584259033
56622,2.426311731338501
56623,2.4993174076080322
56624,2.380302667617798
56625,2.319193124771118
56626,2.2989137172698975
56627,2.3519084453582764
56628,1.7493793964385986
56629,1.6606428623199463
56630,1.629629135131836
56631,1.7208590507507324
56632,2.2828080654144287
56633,2.214395523071289
56634,2.1827335357666016
56635,2.2587225437164307
56636,1.0461790561676025
56637,0.9533364772796631
56638,0.9770711660385132
56639,1.0089460611343384
56640,2.2968766689300537
56641,2.223381996154785
56642,2.1604156494140625
56643,2.2746808528900146
56644,1.646526575088501
56645,1.5201059579849243
56646,1.5097625255584717
56647,1.606550931930542
56648,2.2496883869171143
56649,2.1869280338287354
56650,2.1706857681274414
56651,2.229163408279419
56652,2.2654917240142822
56653,2.1778199672698975
56654,2.156097173690796
56655,2.2229323387145996
56656,2.4582483768463135
56657,2.402883768081665
56658,2.405466318130493
56659,2.4245026111602783
56660,2.396397590637207
56661,2.3482725620269775
56662,2.3175559043884277
56663,2.378079891204834
56664,2.4559195041656494
56665,2.4000802040100098
56666,2.367946147918701
56667,2.4381492137908936
56668,2.404266119003296
56669,2.3385424613952637
56670,2.303950071334839
56671,2.373689889907837
56672,2.1813151836395264
56673,2.117776870727539
56674,2.100179433822632
56675,2.162548065185547
56676,2.2631163597106934
56677,2.178048849105835
56678,2.1607539653778076
56679,2.2259743213653564
56680,2.1189773082733154
56681,2.0646564960479736
56682,2.0337228775024414
56683,2.1125967502593994
56684,2.435408353805542
56685,2.3718035221099854
56686,2.3677546977996826
56687,2.4166154861450195
56688,2.478792905807495
56689,2.4245479106903076
56690,2.427297830581665
56691,2.4570460319519043
56692,2.434907913208008
56693,2.3726789951324463
56694,2.370554208755493
56695,2.4072537422180176
56696,2.1246039867401123
56697,2.0434958934783936
56698,2.0570669174194336
56699,2.0936808586120605
56700,2.221367120742798
56701,2.2773358821868896
56702,2.1331443786621094
56703,2.1297717094421387
56704,2.1994898319244385
56705,2.2507426738739014
56706,2.1101531982421875
56707,2.125582456588745
56708,2.1109366416931152
56709,2.151470422744751
56710,2.0441396236419678
56711,2.024832248687744
56712,1.458886981010437
56713,1.4890360832214355
56714,1.4058585166931152
56715,1.3392233848571777
56716,1.5384149551391602
56717,1.557849645614624
56718,1.4507579803466797
56719,1.4138178825378418
56720,1.9171817302703857
56721,1.9706382751464844
56722,1.838618516921997
56723,1.8335769176483154
56724,2.0684444904327393
56725,2.1064870357513428
56726,1.9822101593017578
56727,1.9727611541748047
56728,2.155224561691284
56729,2.182421922683716
56730,2.070927858352661
56731,2.0566654205322266
56732,2.0205347537994385
56733,2.0643954277038574
56734,1.9412362575531006
56735,1.9192616939544678
56736,2.233219623565674
56737,2.27203631401062
56738,2.1510040760040283
56739,2.1295056343078613
56740,2.0904700756073
56741,2.139068365097046
56742,2.004791736602783
56743,1.9885884523391724
56744,2.240255117416382
56745,2.2932751178741455
56746,2.137230157852173
56747,2.141007423400879
56748,1.963982343673706
56749,2.0108249187469482
56750,1.8588287830352783
56751,1.8399752378463745
56752,2.3254082202911377
56753,2.3780171871185303
56754,2.2507569789886475
56755,2.2257072925567627
56756,2.3375391960144043
56757,2.3758351802825928
56758,2.2437753677368164
56759,2.226224422454834
56760,2.3385238647460938
56761,2.3848955631256104
56762,2.262187957763672
56763,2.2460975646972656
56764,2.2082712650299072
56765,2.2517290115356445
56766,2.1149964332580566
56767,2.1151111125946045
56768,2.421438217163086
56769,2.4658443927764893
56770,2.3344950675964355
56771,2.3170058727264404
56772,2.0746002197265625
56773,2.124511957168579
56774,1.9761260747909546
56775,1.9668853282928467
56776,1.8296964168548584
56777,1.8717586994171143
56778,1.7102129459381104
56779,1.7015485763549805
56780,1.7939242124557495
56781,1.857494592666626
56782,1.7371954917907715
56783,1.6970758438110352
56784,2.143101692199707
56785,2.1993319988250732
56786,2.0554745197296143
56787,2.0625460147857666
56788,2.412585496902466
56789,2.475252866744995
56790,2.3209941387176514
56791,2.3336315155029297
56792,2.385744333267212
56793,2.4184470176696777
56794,2.2918031215667725
56795,2.2833058834075928
56796,2.2943947315216064
56797,2.3309485912323
56798,2.1960537433624268
56799,2.199385643005371
56800,2.2642557621002197
56801,2.3008222579956055
56802,2.152230978012085
56803,2.170278310775757
56804,2.3403868675231934
56805,2.3863768577575684
56806,2.2631356716156006
56807,2.252065896987915
56808,2.035586357116699
56809,2.075455665588379
56810,1.9396404027938843
56811,1.9316105842590332
56812,2.150604486465454
56813,2.186652183532715
56814,2.052946090698242
56815,2.039031505584717
56816,2.1332502365112305
56817,2.1783649921417236
56818,2.0329926013946533
56819,2.0260627269744873
56820,2.4126217365264893
56821,2.431084394454956
56822,2.3138926029205322
56823,2.30839467048645
56824,2.385723829269409
56825,2.42016339302063
56826,2.2853832244873047
56827,2.286816358566284
56828,2.364842653274536
56829,2.404101610183716
56830,2.2696030139923096
56831,2.2702410221099854
56832,2.3709092140197754
56833,2.4177772998809814
56834,2.263986349105835
56835,2.2978336811065674
56836,2.466381788253784
56837,2.525700330734253
56838,2.35406756401062
56839,2.3904714584350586
56840,2.4663097858428955
56841,2.523571491241455
56842,2.3583786487579346
56843,2.3885598182678223
56844,2.501574754714966
56845,2.5464422702789307
56846,2.3895702362060547
56847,2.420884370803833
56848,2.272547483444214
56849,2.3221774101257324
56850,2.1533708572387695
56851,2.196809768676758
56852,2.4633214473724365
56853,2.5119400024414062
56854,2.358637809753418
56855,2.364773750305176
56856,2.485212564468384
56857,2.542217254638672
56858,2.3502793312072754
56859,2.4148757457733154
56860,2.43727445602417
56861,2.4984142780303955
56862,2.3384435176849365
